도매시장코드,도매시장명,법인코드,도매법인명,대분류코드,대분류명,중분류코드,중분류명,소분류코드,소분류명
311201,구리도매시장,31120101,농협구리(공),17,버섯류,1711,새송이,171101,새송이(일반)
311201,구리도매시장,31120101,농협구리(공),19,약용작물류,1903,참당귀,190399,기타
311201,구리도매시장,31120101,농협구리(공),91,농림가공,9106,전분 및 사료제조,910651,도토리묵
311201,구리도매시장,31120101,농협구리(공),91,농림가공,9106,전분 및 사료제조,910655,청포묵
311201,구리도매시장,31120101,농협구리(공),91,농림가공,9107,곡물제조,910791,두부
311201,구리도매시장,31120101,농협구리(공),91,농림가공,9107,곡물제조,910792,순두부
311201,구리도매시장,31120101,농협구리(공),91,농림가공,9107,곡물제조,910795,연두부
311201,구리도매시장,31120103,구리청과,5,서류,501,감자,50199,기타
311201,구리도매시장,31120103,구리청과,5,서류,502,고구마,50299,기타
311201,구리도매시장,31120103,구리청과,6,과실류,601,사과,60103,후지
311201,구리도매시장,31120103,구리청과,6,과실류,601,사과,60139,미시마
311201,구리도매시장,31120103,구리청과,6,과실류,601,사과,60145,로얄부사
311201,구리도매시장,31120103,구리청과,6,과실류,601,사과,60199,기타
311201,구리도매시장,31120103,구리청과,6,과실류,602,배,60201,신고
311201,구리도매시장,31120103,구리청과,6,과실류,602,배,60299,기타
311201,구리도매시장,31120103,구리청과,6,과실류,603,포도,60398,수입포도
311201,구리도매시장,31120103,구리청과,6,과실류,605,단감,60501,부유
311201,구리도매시장,31120103,구리청과,6,과실류,611,참다래,61198,참다래(수입)
311201,구리도매시장,31120103,구리청과,6,과실류,611,참다래(키위),61199,기타
311201,구리도매시장,31120103,구리청과,6,과실류,612,바나나,61299,기타
311201,구리도매시장,31120103,구리청과,6,과실류,613,파인애플,61399,기타
311201,구리도매시장,31120103,구리청과,6,과실류,614,감귤,61404,비가림감귤
311201,구리도매시장,31120103,구리청과,6,과실류,614,감귤,61407,천헤향
311201,구리도매시장,31120103,구리청과,6,과실류,614,감귤,61499,기타
311201,구리도매시장,31120103,구리청과,6,과실류,615,만감,61504,한라봉
311201,구리도매시장,31120103,구리청과,6,과실류,617,레몬,61798,레몬(수입)
311201,구리도매시장,31120103,구리청과,6,과실류,618,오렌지,61801,청견
311201,구리도매시장,31120103,구리청과,6,과실류,618,오렌지,61899,기타
311201,구리도매시장,31120103,구리청과,6,과실류,621,금감,62101,금감(일반)
311201,구리도매시장,31120103,구리청과,6,과실류,634,아보카도,63401,아보카도(일반)
311201,구리도매시장,31120103,구리청과,6,과실류,636,망고,63698,망고(수입)
311201,구리도매시장,31120103,구리청과,6,과실류,659,블루베리,65901,블루베리
311201,구리도매시장,31120103,구리청과,8,과일과채류,801,수박,80101,수박(일반)
311201,구리도매시장,31120103,구리청과,8,과일과채류,802,참외,80299,기타
311201,구리도매시장,31120103,구리청과,8,과일과채류,803,토마토,80301,토마토(일반)
311201,구리도매시장,31120103,구리청과,8,과일과채류,803,토마토,80399,기타
311201,구리도매시장,31120103,구리청과,8,과일과채류,804,딸기,80406,장희
311201,구리도매시장,31120103,구리청과,8,과일과채류,804,딸기,80409,산딸기
311201,구리도매시장,31120103,구리청과,8,과일과채류,804,딸기,80413,설향
311201,구리도매시장,31120103,구리청과,8,과일과채류,804,딸기,80499,기타
311201,구리도매시장,31120103,구리청과,8,과일과채류,805,메론,80501,네트계
311201,구리도매시장,31120103,구리청과,8,과일과채류,805,메론,80599,기타
311201,구리도매시장,31120103,구리청과,8,과일과채류,806,방울토마토,80601,방울토마토
311201,구리도매시장,31120103,구리청과,8,과일과채류,806,방울토마토,80602,송이토마토
311201,구리도매시장,31120103,구리청과,8,과일과채류,806,방울토마토,80603,대추방울
311201,구리도매시장,31120103,구리청과,9,과채류,901,오이,90101,취청
311201,구리도매시장,31120103,구리청과,9,과채류,901,오이,90102,백다다기
311201,구리도매시장,31120103,구리청과,9,과채류,902,호박,90201,애호박
311201,구리도매시장,31120103,구리청과,9,과채류,902,호박,90202,쥬키니호박
311201,구리도매시장,31120103,구리청과,9,과채류,902,호박,90205,단호박
311201,구리도매시장,31120103,구리청과,9,과채류,903,가지,90301,가지(일반)
311201,구리도매시장,31120103,구리청과,10,엽경채류,1001,배추,100199,기타
311201,구리도매시장,31120103,구리청과,10,엽경채류,1002,얼갈이배추,100201,얼갈이배추
311201,구리도매시장,31120103,구리청과,10,엽경채류,1002,얼갈이배추,100202,솎음
311201,구리도매시장,31120103,구리청과,10,엽경채류,1002,얼갈이배추,100203,알배기
311201,구리도매시장,31120103,구리청과,10,엽경채류,1004,양배추,100401,양배추(일반)
311201,구리도매시장,31120103,구리청과,10,엽경채류,1004,양배추,100498,양배추(수입)
311201,구리도매시장,31120103,구리청과,10,엽경채류,1005,상추,100501,청상추
311201,구리도매시장,31120103,구리청과,10,엽경채류,1005,상추,100504,적포기
311201,구리도매시장,31120103,구리청과,10,엽경채류,1005,상추,100505,포기찹
311201,구리도매시장,31120103,구리청과,10,엽경채류,1005,상추,100506,흑적
311201,구리도매시장,31120103,구리청과,10,엽경채류,1005,상추,100510,쫑상추
311201,구리도매시장,31120103,구리청과,10,엽경채류,1006,열무,100601,열무(일반)
311201,구리도매시장,31120103,구리청과,10,엽경채류,1006,열무,100602,열무솎음
311201,구리도매시장,31120103,구리청과,10,엽경채류,1008,시금치,100801,시금치(일반)
311201,구리도매시장,31120103,구리청과,10,엽경채류,1009,미나리,100901,미나리(일반)
311201,구리도매시장,31120103,구리청과,10,엽경채류,1009,미나리,100902,돌미나리
311201,구리도매시장,31120103,구리청과,10,엽경채류,1010,부추,101001,부추(일반)
311201,구리도매시장,31120103,구리청과,10,엽경채류,1011,깻잎,101101,깻잎(일반)
311201,구리도매시장,31120103,구리청과,10,엽경채류,1011,깻잎,101103,깻잎순
311201,구리도매시장,31120103,구리청과,10,엽경채류,1012,쑥갓,101201,쑥갓(일반)
311201,구리도매시장,31120103,구리청과,10,엽경채류,1014,근대,101401,근대(일반)
311201,구리도매시장,31120103,구리청과,10,엽경채류,1015,아욱,101501,아욱(일반)
311201,구리도매시장,31120103,구리청과,10,엽경채류,1016,콩나물,101601,콩나물(일반)
311201,구리도매시장,31120103,구리청과,10,엽경채류,1017,숙주나물,101701,숙주나물(일반)
311201,구리도매시장,31120103,구리청과,10,엽경채류,1018,냉이,101801,일반냉이
311201,구리도매시장,31120103,구리청과,10,엽경채류,1020,달래,102001,달래(일반)
311201,구리도매시장,31120103,구리청과,10,엽경채류,1021,비름,102101,참비름
311201,구리도매시장,31120103,구리청과,10,엽경채류,1024,머위대,102401,생머위대
311201,구리도매시장,31120103,구리청과,10,엽경채류,1027,돗나물,102701,돗나물(일반)
311201,구리도매시장,31120103,구리청과,10,엽경채류,1031,청경채,103101,청경채(일반)
311201,구리도매시장,31120103,구리청과,10,엽경채류,1052,고수,105201,고수(일반)
311201,구리도매시장,31120103,구리청과,10,엽경채류,1099,기타,109999,엽경채류(기타)
311201,구리도매시장,31120103,구리청과,11,근채류,1101,무,110199,기타
311201,구리도매시장,31120103,구리청과,11,근채류,1103,당근,110398,당근(수입)
311201,구리도매시장,31120103,구리청과,11,근채류,1105,연근,110599,기타
311201,구리도매시장,31120103,구리청과,12,조미채소류,1201,양파,120199,기타
311201,구리도매시장,31120103,구리청과,12,조미채소류,1202,대파,120201,대파(일반)
311201,구리도매시장,31120103,구리청과,12,조미채소류,1202,대파,120298,대파(수입)
311201,구리도매시장,31120103,구리청과,12,조미채소류,1203,쪽파,120301,쪽파(일반)
311201,구리도매시장,31120103,구리청과,12,조미채소류,1203,쪽파,120302,깐쪽파
311201,구리도매시장,31120103,구리청과,12,조미채소류,1204,실파,120401,실파(일반)
311201,구리도매시장,31120103,구리청과,12,조미채소류,1205,풋고추,120501,청양
311201,구리도매시장,31120103,구리청과,12,조미채소류,1205,풋고추,120503,녹광
311201,구리도매시장,31120103,구리청과,12,조미채소류,1205,풋고추,120510,오이맛고추
311201,구리도매시장,31120103,구리청과,12,조미채소류,1205,풋고추,120599,기타
311201,구리도매시장,31120103,구리청과,12,조미채소류,1206,꽈리고추,120601,꽈리고추(일반)
311201,구리도매시장,31120103,구리청과,12,조미채소류,1208,홍고추,120801,홍고추(일반)
311201,구리도매시장,31120103,구리청과,12,조미채소류,1209,마늘,120905,풋마늘
311201,구리도매시장,31120103,구리청과,12,조미채소류,1209,마늘,120906,깐마늘
311201,구리도매시장,31120103,구리청과,12,조미채소류,1209,마늘,120917,마늘쫑(수입)
311201,구리도매시장,31120103,구리청과,12,조미채소류,1210,생강,121098,생강(수입)
311201,구리도매시장,31120103,구리청과,13,양채류,1301,양상추,130103,양상추(일반)
311201,구리도매시장,31120103,구리청과,13,양채류,1302,피망(단고추),130201,피망(단고추)(일반)
311201,구리도매시장,31120103,구리청과,13,양채류,1302,피망(단고추),130202,홍피망
311201,구리도매시장,31120103,구리청과,13,양채류,1303,치커리,130301,치커리(일반)
311201,구리도매시장,31120103,구리청과,13,양채류,1304,셀러리(양미나리),130401,셀러리(일반)
311201,구리도매시장,31120103,구리청과,13,양채류,1305,적채,130501,적채(일반)
311201,구리도매시장,31120103,구리청과,13,양채류,1306,브로코리(녹색꽃양배추),130601,브로코리(일반)
311201,구리도매시장,31120103,구리청과,13,양채류,1306,브로코리,130698,브로코리(수입)
311201,구리도매시장,31120103,구리청과,13,양채류,1307,케일,130799,기타
311201,구리도매시장,31120103,구리청과,13,양채류,1309,방울양배추(스프로스),130901,방울양배추(일반)
311201,구리도매시장,31120103,구리청과,13,양채류,1311,비트(붉은사탕무우),131101,비트(일반)
311201,구리도매시장,31120103,구리청과,13,양채류,1312,칼리플라워(꽃양배추),131201,칼리플라워(일반)
311201,구리도매시장,31120103,구리청과,13,양채류,1326,파프리카,132602,노랑파프리카
311201,구리도매시장,31120103,구리청과,13,양채류,1326,파프리카,132603,빨강파프리카
311201,구리도매시장,31120103,구리청과,13,양채류,1326,파프리카,132604,오렌지파프리카
311201,구리도매시장,31120103,구리청과,13,양채류,1328,로메인,132801,로메인(일반)
311201,구리도매시장,31120103,구리청과,14,산채류,1401,취나물,140101,취나물(일반)
311201,구리도매시장,31120103,구리청과,14,산채류,1402,고사리,140201,생고사리
311201,구리도매시장,31120103,구리청과,14,산채류,1406,참나물,140601,참나물(일반)
311201,구리도매시장,31120103,구리청과,14,산채류,1408,마,140899,기타
311201,구리도매시장,31120103,구리청과,14,산채류,1420,방풍나물,142001,방풍나물(일반)
311201,구리도매시장,31120103,구리청과,14,산채류,1424,새싹,142401,새싹(일반)
311201,구리도매시장,31120103,구리청과,16,특용작물류,1606,유채,160601,식용
311201,구리도매시장,31120103,구리청과,17,버섯류,1701,느타리버섯,170199,기타
311201,구리도매시장,31120103,구리청과,17,버섯류,1702,양송이,170299,기타
311201,구리도매시장,31120103,구리청과,17,버섯류,1704,표고버섯,170401,표고버섯(일반)
311201,구리도매시장,31120103,구리청과,17,버섯류,1705,팽이버섯,170599,기타
311201,구리도매시장,31120103,구리청과,17,버섯류,1711,새송이,171101,새송이(일반)
311201,구리도매시장,31120103,구리청과,17,버섯류,1799,기타,179999,버섯류(기타)
311201,구리도매시장,31120103,구리청과,19,약용작물류,1903,참당귀,190399,기타
311201,구리도매시장,31120103,구리청과,76,신선 해조류,7607,미역,760702,물미역
311201,구리도매시장,31120103,구리청과,76,신선 해조류,7609,우뭇가사리,760904,톳
311201,구리도매시장,31120103,구리청과,76,신선 해조류,7610,파래,761003,파래
311201,구리도매시장,31120103,구리청과,91,농림가공,9106,전분 및 사료제조,910651,도토리묵
311201,구리도매시장,31120103,구리청과,91,농림가공,9106,전분 및 사료제조,910655,청포묵
311201,구리도매시장,31120103,구리청과,91,농림가공,9107,곡물제조,910791,두부
311201,구리도매시장,31120103,구리청과,91,농림가공,9107,곡물제조,910792,순두부
311201,구리도매시장,31120104,구리수협(공),61,활 해면어류,6103,가자미,610304,도다리
311201,구리도매시장,31120104,구리수협(공),61,활 해면어류,6115,넙치,611501,넙치
311201,구리도매시장,31120104,구리수협(공),61,활 해면어류,6118,놀래기,611801,용치놀래기
311201,구리도매시장,31120104,구리수협(공),61,활 해면어류,6119,농어,611901,농어
311201,구리도매시장,31120104,구리수협(공),61,활 해면어류,6127,돔,612702,참돔
311201,구리도매시장,31120104,구리수협(공),61,활 해면어류,6143,볼락,614399,기타
311201,구리도매시장,31120104,구리수협(공),61,활 해면어류,6152,숭어,615299,기타
311201,구리도매시장,31120104,구리수협(공),61,활 해면어류,6159,장어,615904,붕장어
311201,구리도매시장,31120104,구리수협(공),63,활 해면갑각류,6302,게,630204,붉은대게
311201,구리도매시장,31120104,구리수협(공),63,활 해면갑각류,6302,게,630207,왕게
311201,구리도매시장,31120104,구리수협(공),64,활 해면연체류,6407,쭈꾸미,640701,쭈꾸미
311201,구리도매시장,31120104,구리수협(공),65,활 해면기타,6507,우렁쉥이,650701,우렁쉥이
311201,구리도매시장,31120104,구리수협(공),66,활 내수면어류,6605,미꾸라지,660599,기타
311201,구리도매시장,31120104,구리수협(공),66,활 내수면어류,6608,장어,660899,기 타
311201,구리도매시장,31120104,구리수협(공),71,신선 해면어류,7102,가오리,710201,노랑가오리
311201,구리도매시장,31120104,구리수협(공),71,신선 해면어류,7102,가오리,710299,기타
311201,구리도매시장,31120104,구리수협(공),71,신선 해면어류,7103,가자미,710304,도다리
311201,구리도매시장,31120104,구리수협(공),71,신선 해면어류,7103,가자미,710399,기타
311201,구리도매시장,31120104,구리수협(공),71,신선 해면어류,7104,갈치,710499,기타
311201,구리도매시장,31120104,구리수협(공),71,신선 해면어류,7106,고등어,710699,기타
311201,구리도매시장,31120104,구리수협(공),71,신선 해면어류,7115,넙치,711501,넙치
311201,구리도매시장,31120104,구리수협(공),71,신선 해면어류,7119,농어,711901,농어
311201,구리도매시장,31120104,구리수협(공),71,신선 해면어류,7124,대구,712499,기타
311201,구리도매시장,31120104,구리수협(공),71,신선 해면어류,7132,명태,713201,명태
311201,구리도매시장,31120104,구리수협(공),71,신선 해면어류,7138,방어,713899,기타
311201,구리도매시장,31120104,구리수협(공),71,신선 해면어류,7139,병어,713999,기타
311201,구리도매시장,31120104,구리수협(공),71,신선 해면어류,7143,볼락,714399,기타
311201,구리도매시장,31120104,구리수협(공),71,신선 해면어류,7147,삼치,714799,기타
311201,구리도매시장,31120104,구리수협(공),71,신선 해면어류,7150,서대,715099,기타
311201,구리도매시장,31120104,구리수협(공),71,신선 해면어류,7153,아귀,715399,기타
311201,구리도매시장,31120104,구리수협(공),71,신선 해면어류,7156,연어,715601,연어
311201,구리도매시장,31120104,구리수협(공),71,신선 해면어류,7159,장어,715902,먹장어
311201,구리도매시장,31120104,구리수협(공),71,신선 해면어류,7159,장어,715904,붕장어
311201,구리도매시장,31120104,구리수협(공),71,신선 해면어류,7159,장어,715999,기타
311201,구리도매시장,31120104,구리수협(공),71,신선 해면어류,7162,전갱이,716299,기타
311201,구리도매시장,31120104,구리수협(공),71,신선 해면어류,7163,조기,716301,백조기
311201,구리도매시장,31120104,구리수협(공),71,신선 해면어류,7167,청어,716702,전어
311201,구리도매시장,31120104,구리수협(공),71,신선 해면어류,7167,청어,716799,기타
311201,구리도매시장,31120104,구리수협(공),71,신선 해면어류,7172,홍어,717299,기타
311201,구리도매시장,31120104,구리수협(공),72,신선 해면패류,7201,가리비,720101,가리비
311201,구리도매시장,31120104,구리수협(공),72,신선 해면패류,7203,고둥,720302,소라
311201,구리도매시장,31120104,구리수협(공),72,신선 해면패류,7203,고둥,720317,피뿔고둥
311201,구리도매시장,31120104,구리수협(공),72,신선 해면패류,7203,고둥,720399,기타
311201,구리도매시장,31120104,구리수협(공),72,신선 해면패류,7205,고막,720501,새고막
311201,구리도매시장,31120104,구리수협(공),72,신선 해면패류,7205,고막,720502,피조개
311201,구리도매시장,31120104,구리수협(공),72,신선 해면패류,7206,굴,720602,참굴
311201,구리도매시장,31120104,구리수협(공),72,신선 해면패류,7206,굴,720604,바위굴
311201,구리도매시장,31120104,구리수협(공),72,신선 해면패류,7206,굴,720699,기타
311201,구리도매시장,31120104,구리수협(공),72,신선 해면패류,7208,바지락,720801,깐바지락
311201,구리도매시장,31120104,구리수협(공),72,신선 해면패류,7208,바지락,720802,물바지락
311201,구리도매시장,31120104,구리수협(공),72,신선 해면패류,7208,바지락,720899,기타
311201,구리도매시장,31120104,구리수협(공),72,신선 해면패류,7210,조개,721007,새조개
311201,구리도매시장,31120104,구리수협(공),72,신선 해면패류,7210,조개,721008,키조개
311201,구리도매시장,31120104,구리수협(공),72,신선 해면패류,7210,조개,721009,진주조개
311201,구리도매시장,31120104,구리수협(공),72,신선 해면패류,7210,조개,721011,개조개
311201,구리도매시장,31120104,구리수협(공),72,신선 해면패류,7210,조개,721012,살조개
311201,구리도매시장,31120104,구리수협(공),72,신선 해면패류,7210,조개,721099,기타
311201,구리도매시장,31120104,구리수협(공),72,신선 해면패류,7211,홍합,721199,기타
311201,구리도매시장,31120104,구리수협(공),72,신선 해면패류,7213,우렁이,721399,기타
311201,구리도매시장,31120104,구리수협(공),74,신선 해면연체류,7401,갑오징어,740199,기타
311201,구리도매시장,31120104,구리수협(공),74,신선 해면연체류,7403,오징어,740399,기타
311201,구리도매시장,31120104,구리수협(공),74,신선 해면연체류,7404,문어,740404,피문어
311201,구리도매시장,31120104,구리수협(공),74,신선 해면연체류,7404,문어,740499,기타
311201,구리도매시장,31120104,구리수협(공),74,신선 해면연체류,7406,낙지,740601,낙지
311201,구리도매시장,31120104,구리수협(공),74,신선 해면연체류,7407,쭈꾸미,740701,쭈꾸미
311201,구리도매시장,31120104,구리수협(공),75,신선 해면기타,7505,미더덕,750501,미더덕
311201,구리도매시장,31120104,구리수협(공),75,신선 해면기타,7507,우렁쉥이,750701,우렁쉥이
311201,구리도매시장,31120104,구리수협(공),75,신선 해면기타,7508,해삼,750899,기타
311201,구리도매시장,31120104,구리수협(공),77,신선 내수면어류,7712,빙어,771201,은어
311201,구리도매시장,31120104,구리수협(공),81,냉동 해면어류,8104,갈치,810499,기타
311201,구리도매시장,31120104,구리수협(공),81,냉동 해면어류,8106,고등어,810699,기타
311201,구리도매시장,31120104,구리수협(공),81,냉동 해면어류,8156,연어,815601,연어
311201,구리도매시장,31120104,구리수협(공),81,냉동 해면어류,8159,장어,815904,붕장어
311201,구리도매시장,31120104,구리수협(공),81,냉동 해면어류,8162,전갱이,816299,기타
311201,구리도매시장,31120104,구리수협(공),81,냉동 해면어류,8163,조기,816304,참조기
311201,구리도매시장,31120104,구리수협(공),81,냉동 해면어류,8167,청어,816799,기타
311201,구리도매시장,31120104,구리수협(공),82,냉동 해면패류,8208,바지락,820899,기타
311201,구리도매시장,31120104,구리수협(공),84,냉동 해면연체류,8403,오징어,840399,기타
311201,구리도매시장,31120104,구리수협(공),84,냉동 해면연체류,8407,쭈꾸미,840701,쭈꾸미
311201,구리도매시장,31120104,구리수협(공),89,건제품,8912,명태,891205,코다리명태
311201,구리도매시장,31120105,강북수산,61,활 해면어류,6103,가자미,610304,도다리
311201,구리도매시장,31120105,강북수산,61,활 해면어류,6103,가자미,610330,강도다리
311201,구리도매시장,31120105,강북수산,61,활 해면어류,6115,넙치,611501,넙치
311201,구리도매시장,31120105,강북수산,61,활 해면어류,6119,농어,611901,농어
311201,구리도매시장,31120105,강북수산,61,활 해면어류,6127,돔,612799,기타
311201,구리도매시장,31120105,강북수산,61,활 해면어류,6135,민어,613501,민어
311201,구리도매시장,31120105,강북수산,61,활 해면어류,6152,숭어,615204,참숭어
311201,구리도매시장,31120105,강북수산,61,활 해면어류,6157,풀미역치,615701,풀미역치
311201,구리도매시장,31120105,강북수산,61,활 해면어류,6159,장어,615904,붕장어
311201,구리도매시장,31120105,강북수산,62,활 해면패류,6209,전복,620999,기타
311201,구리도매시장,31120105,강북수산,63,활 해면갑각류,6302,게,630201,대게
311201,구리도매시장,31120105,강북수산,63,활 해면갑각류,6302,게,630207,왕게
311201,구리도매시장,31120105,강북수산,71,신선 해면어류,7102,가오리,710299,기타
311201,구리도매시장,31120105,강북수산,71,신선 해면어류,7103,가자미,710399,기타
311201,구리도매시장,31120105,강북수산,71,신선 해면어류,7104,갈치,710499,기타
311201,구리도매시장,31120105,강북수산,71,신선 해면어류,7106,고등어,710699,기타
311201,구리도매시장,31120105,강북수산,71,신선 해면어류,7114,날치,711401,날치
311201,구리도매시장,31120105,강북수산,71,신선 해면어류,7117,노래미,711702,임연수어
311201,구리도매시장,31120105,강북수산,71,신선 해면어류,7124,대구,712499,기타
311201,구리도매시장,31120105,강북수산,71,신선 해면어류,7132,명태,713201,명태
311201,구리도매시장,31120105,강북수산,71,신선 해면어류,7135,민어,713501,민어
311201,구리도매시장,31120105,강북수산,71,신선 해면어류,7139,병어,713999,기타
311201,구리도매시장,31120105,강북수산,71,신선 해면어류,7143,볼락,714399,기타
311201,구리도매시장,31120105,강북수산,71,신선 해면어류,7147,삼치,714799,기타
311201,구리도매시장,31120105,강북수산,71,신선 해면어류,7153,아귀,715399,기타
311201,구리도매시장,31120105,강북수산,71,신선 해면어류,7156,연어,715601,연어
311201,구리도매시장,31120105,강북수산,71,신선 해면어류,7157,풀미역치,715701,풀미역치
311201,구리도매시장,31120105,강북수산,71,신선 해면어류,7162,전갱이,716299,기타
311201,구리도매시장,31120105,강북수산,71,신선 해면어류,7167,청어,716799,기타
311201,구리도매시장,31120105,강북수산,71,신선 해면어류,7172,홍어,717299,기타
311201,구리도매시장,31120105,강북수산,72,신선 해면패류,7201,가리비,720101,가리비
311201,구리도매시장,31120105,강북수산,72,신선 해면패류,7202,가무락,720201,가무락
311201,구리도매시장,31120105,강북수산,72,신선 해면패류,7203,고둥,720302,소라
311201,구리도매시장,31120105,강북수산,72,신선 해면패류,7203,고둥,720399,기타
311201,구리도매시장,31120105,강북수산,72,신선 해면패류,7205,고막,720501,새고막
311201,구리도매시장,31120105,강북수산,72,신선 해면패류,7205,고막,720502,피조개
311201,구리도매시장,31120105,강북수산,72,신선 해면패류,7205,고막,720599,기타
311201,구리도매시장,31120105,강북수산,72,신선 해면패류,7206,굴,720601,깐굴
311201,구리도매시장,31120105,강북수산,72,신선 해면패류,7208,바지락,720801,깐바지락
311201,구리도매시장,31120105,강북수산,72,신선 해면패류,7208,바지락,720899,기타
311201,구리도매시장,31120105,강북수산,72,신선 해면패류,7210,조개,721002,개량조개
311201,구리도매시장,31120105,강북수산,72,신선 해면패류,7210,조개,721003,동죽
311201,구리도매시장,31120105,강북수산,72,신선 해면패류,7210,조개,721005,백합
311201,구리도매시장,31120105,강북수산,72,신선 해면패류,7210,조개,721006,비단조개
311201,구리도매시장,31120105,강북수산,72,신선 해면패류,7210,조개,721007,새조개
311201,구리도매시장,31120105,강북수산,72,신선 해면패류,7211,홍합,721199,기타
311201,구리도매시장,31120105,강북수산,73,신선 해면갑각류,7301,가재,730102,바다가재
311201,구리도매시장,31120105,강북수산,73,신선 해면갑각류,7302,게,730204,붉은대게
311201,구리도매시장,31120105,강북수산,73,신선 해면갑각류,7303,새우,730399,기타
311201,구리도매시장,31120105,강북수산,74,신선 해면연체류,7401,갑오징어,740101,무늬오징어
311201,구리도매시장,31120105,강북수산,74,신선 해면연체류,7403,오징어,740399,기타
311201,구리도매시장,31120105,강북수산,74,신선 해면연체류,7404,문어,740499,기타
311201,구리도매시장,31120105,강북수산,74,신선 해면연체류,7406,낙지,740601,낙지
311201,구리도매시장,31120105,강북수산,74,신선 해면연체류,7407,쭈꾸미,740701,쭈꾸미
311201,구리도매시장,31120105,강북수산,75,신선 해면기타,7502,개불,750201,개불
311201,구리도매시장,31120105,강북수산,75,신선 해면기타,7505,미더덕,750501,미더덕
311201,구리도매시장,31120105,강북수산,75,신선 해면기타,7507,우렁쉥이,750701,우렁쉥이
311201,구리도매시장,31120105,강북수산,75,신선 해면기타,7508,해삼,750803,홍해삼
311201,구리도매시장,31120105,강북수산,75,신선 해면기타,7508,해삼,750899,기타
311201,구리도매시장,31120105,강북수산,76,신선 해조류,7610,파래,761002,매생이
311201,구리도매시장,31120105,강북수산,77,신선 내수면어류,7704,메기,770499,기타
311201,구리도매시장,31120105,강북수산,77,신선 내수면어류,7712,빙어,771201,은어
311201,구리도매시장,31120105,강북수산,78,신선 내수면기타,7804,우렁이,780402,논우렁
311201,구리도매시장,31120105,강북수산,78,신선 내수면기타,7810,재첩,781001,재첩(일반)
311201,구리도매시장,31120105,강북수산,81,냉동 해면어류,8132,명태,813201,명태
311201,구리도매시장,31120105,강북수산,84,냉동 해면연체류,8403,오징어,840399,기타
311201,구리도매시장,31120105,강북수산,89,건제품,8912,명태,891205,코다리명태
311201,구리도매시장,31120106,인터넷청과,5,서류,501,감자,50199,기타
311201,구리도매시장,31120106,인터넷청과,5,서류,502,고구마,50204,호박고구마
311201,구리도매시장,31120106,인터넷청과,5,서류,502,고구마,50299,기타
311201,구리도매시장,31120106,인터넷청과,6,과실류,601,사과,60103,후지
311201,구리도매시장,31120106,인터넷청과,6,과실류,601,사과,60139,미시마
311201,구리도매시장,31120106,인터넷청과,6,과실류,602,배,60201,신고
311201,구리도매시장,31120106,인터넷청과,6,과실류,603,포도,60398,수입포도
311201,구리도매시장,31120106,인터넷청과,6,과실류,605,단감,60501,부유
311201,구리도매시장,31120106,인터넷청과,6,과실류,611,참다래(키위),61102,골드키위
311201,구리도매시장,31120106,인터넷청과,6,과실류,611,참다래,61198,참다래(수입)
311201,구리도매시장,31120106,인터넷청과,6,과실류,612,바나나,61299,기타
311201,구리도매시장,31120106,인터넷청과,6,과실류,613,파인애플,61399,기타
311201,구리도매시장,31120106,인터넷청과,6,과실류,614,감귤,61407,천헤향
311201,구리도매시장,31120106,인터넷청과,6,과실류,615,만감,61506,진지향
311201,구리도매시장,31120106,인터넷청과,6,과실류,617,레몬,61798,레몬(수입)
311201,구리도매시장,31120106,인터넷청과,6,과실류,618,오렌지,61899,기타
311201,구리도매시장,31120106,인터넷청과,6,과실류,619,그레이프푸룻(자몽),61901,그레이프푸룻(자몽)(일반)
311201,구리도매시장,31120106,인터넷청과,6,과실류,634,아보카도,63401,아보카도(일반)
311201,구리도매시장,31120106,인터넷청과,6,과실류,636,망고,63698,망고(수입)
311201,구리도매시장,31120106,인터넷청과,6,과실류,646,파파야,64601,파파야(일반)
311201,구리도매시장,31120106,인터넷청과,7,수실류,702,대추,70201,대추(일반)
311201,구리도매시장,31120106,인터넷청과,8,과일과채류,801,수박,80101,수박(일반)
311201,구리도매시장,31120106,인터넷청과,8,과일과채류,802,참외,80201,금싸라기
311201,구리도매시장,31120106,인터넷청과,8,과일과채류,803,토마토,80301,토마토(일반)
311201,구리도매시장,31120106,인터넷청과,8,과일과채류,803,토마토,80399,기타
311201,구리도매시장,31120106,인터넷청과,8,과일과채류,804,딸기,80406,장희
311201,구리도매시장,31120106,인터넷청과,8,과일과채류,804,딸기,80408,육보
311201,구리도매시장,31120106,인터넷청과,8,과일과채류,804,딸기,80409,산딸기
311201,구리도매시장,31120106,인터넷청과,8,과일과채류,804,딸기,80413,설향
311201,구리도매시장,31120106,인터넷청과,8,과일과채류,804,딸기,80499,기타
311201,구리도매시장,31120106,인터넷청과,8,과일과채류,805,메론,80501,네트계
311201,구리도매시장,31120106,인터넷청과,8,과일과채류,806,방울토마토,80601,방울토마토
311201,구리도매시장,31120106,인터넷청과,8,과일과채류,806,방울토마토,80602,송이토마토
311201,구리도매시장,31120106,인터넷청과,8,과일과채류,806,방울토마토,80603,대추방울
311201,구리도매시장,31120106,인터넷청과,8,과일과채류,899,기타,89999,기타
311201,구리도매시장,31120106,인터넷청과,9,과채류,901,오이,90101,취청
311201,구리도매시장,31120106,인터넷청과,9,과채류,901,오이,90102,백다다기
